id,text,target,target_sentiment,companies_sentiment,consumers_sentiment
4592455,Georgieva (FMI) advierte de que las subidas de tipos en EEUU pueden enfriar la recuperación de algunos países,Georgieva (FMI),neutral,negative,negative
4606527,La otra cara del hundimiento del petróleo: las navieras convierten sus megabuques en almacenes flotantes alquilados a precios de oro a grandes energéticas,hundimiento del petróleo,negative,negative,positive
5832385,CCOO avisa que el sistema tendrá una «dudosa relevancia»,CCOO,neutral,neutral,neutral
6188028,El precio del petróleo se desboca y ronda los 120 dólares,Petróleo,positive,negative,negative
6427572,"Invasión día 14: Rusia asegura que buscará lograr sus objetivos a través de ""conversaciones"", mientras la UE acuerda nueva ronda de sanciones",UE,positive,negative,negative
1609445,La OCDE advierte del riesgo de un estancamiento prolongado en la zona euro y pide estímulos al BCE,OCDE,negative,negative,negative
5670513,Plazo fijo: sube la tasa por decisión del Banco Central y hay un nuevo piso,sube la tasa,positive,neutral,negative
480918,"Europol reconoce que el ciberataque es de un ""nivel sin precedentes""",Europol,neutral,negative,negative
1828705,"El FMI ve claras diferencias entre España, Portugal, Grecia e Irlanda",FMI,neutral,neutral,neutral
613488,Francia avisa de que la UE no autorizará la criptomoneda de Facebook,Francia,positive,negative,negative
1405380,La OCU denuncia a dos conocidas marcas de aceite de oliva por fraude,OCU,positive,negative,negative
584862,"La Audiencia Nacional investiga a Caixabank, Ibercaja e ING por blanqueo",Audiencia Nacional,positive,negative,positive
992090,Economía/Petróleo.- La OPEP atribuye la escalada del crudo a la especulación y las tensiones geopolíticas,OPEP,neutral,negative,negative
1271061,CGT convoca cuatro días de paros en Renfe en plenas vacaciones,CGT,positive,negative,negative
1028094,El Sindicato Ferroviario se une al de maquinistas y convoca siete días de huelga en Renfe,Sindicato Ferroviario,positive,negative,negative
6428461,"Rusia impone un 'corralito' a las cuentas de divisas extranjeras y Fitch alerta de impago ""inminente""",Rusia,positive,negative,negative
523393,"CCOO ve ""problemas"" para cotejar la veracidad del registro de jornada",CCOO,neutral,negative,neutral
1358646,"CEOE advierte sobre las propuestas del Gobierno para pactar la reforma laboral: ""Cada avance es un tropiezo y en vez de evolucionar, vamos para atrás""",CEOE,negative,negative,neutral
583895,"CCOO y UGT auguran ""una tormenta perfecta"" en el sector de la automoción",CCOO,neutral,negative,negative
640657,Iberdrola cifra en 330.000M la inversión que necesita Reino Unido para su descarbonización,Iberdrola,neutral,negative,neutral
5089412,Cybereason detecta ciberespionajes patrocinados por Irán,Cybereason,positive,negative,negative
434960,El BCE advierte sobre una corrección de los precios de la vivienda,BCE,neutral,negative,negative
318299,CC OO y CGT convocan huelga en el ferrocarril esta Navidad,CC OO,positive,negative,negative
319096,Lanbide alerta del «riesgo de perder a una generación» por la precariedad del empleo juvenil,Lanbide,neutral,negative,negative
5000012,El dólar blue se afirma y mantiene la brecha por encima del 85%,dólar blue,positive,negative,negative
1512501,Euskadi recaudará 175 millones con los nuevos impuestos incluidos en el Concierto Económico,Euskadi,positive,negative,negative
4547414,El FMI reveló la grieta interna por la baja de sobrecargos que reclama Argentina,FMI,negative,negative,negative
123204,"Santander cambia las condiciones de la Cuenta 1,2,3 en España para elevar el cobro de comisiones",Santander,positive,negative,negative
6476508,"Las empresas energéticas se blindan ante el golpe de la invasión de Putin y las importaciones de los hidrocarburos rusos empiezan a caer, mientras se buscan alternativas en otros países.",empresas energéticas,positive,positive,postive
1289046,La CNMV detecta gestoras que cobran comisiones por distribuir sus propios fondos,CNMV,neutral,negative,negative
6123595,OBS calcula que más de 15.000 empresas nacionales tienen relaciones con Rusia,OBS,neutral,negative,neutral
4514068,La Comisión Europea considera que funcionan bien y achaca la cancelación de vuelos de la aerolínea alemana a razones comerciales,Comisión Europea,positive,negative,negative
573286,Bankia cobrará a clientes institucionales de banca privada por custodiar su liquidez,Bankia,positive,negative,negative
640655,Sabadell no piensa en fusiones y ve inevitable que se cobre por los depósitos,Sabadell,positive,negative,negative
801458,Greenpeace denuncia que las empresas hacen trampas para cumplir con el clima,Greenpeace,positive,negative,negative
3480111,"EU abre una investigación sobre 580,000 vehículos Tesla por una función de juego",EU,positive,negative,negative
1885290,"Cepsa gana el 2,5% más hasta marzo apoyada en el alza del crudo",Cepsa,positive,negative,negative
301445,China se adelanta a Trump y anuncia nuevos aranceles en su guerra comercial con EE UU,China,positive,negative,negative
1034387,El Gobierno espera recaudar 110.000 millones más con su subida de impuestos en 2030,Gobierno,positive,negative,negative
3404499,La Sindicatura especifica al fin las irregularidades de la Generalitat en una adjudicación de 665 millones,Sindicatura,positive,negative,negative
1029988,Deoleo mejora un 3% sus ventas y sube precios por el alza de las materias primas,Deoleo,positive,negative,negative
1583824,"Bruselas acusa a Crédit Agricole, HSBC y JPMorgan de manipular el euribor",Bruselas,positive,negative,negative
1908677,Vizcaya pone coto a los gastos que se deducen empresas y autónomos,Vizcaya,positive,negative,negative
1870044,España reafirma ante el Eurogrupo su compromiso absoluto con la austeridad,España,positive,negative,negative
1900419,Las petroleras consideran justo el precio récord de los combustibles,petroleras,positive,negative,negative
1684518,La CNE investiga a las eléctricas por la posible manipulación en los precios del mercado mayorista,CNE,positive,negative,negative
1809841,El BCE alerta de que hay bancos que dependen demasiado de la barra libre de liquidez,BCE,positive,negative,neutral
142911,La UDEF relaciona a Pimentel y al marido de Cospedal con negocios irregulares de Pujol Ferrusola,UDEF,positive,negative,neutral
815299,La CNMC investiga un presunto abuso de posición dominante en el mercado del gas natural con cierre a competidores,CNMC,positive,negative,negative
390281,La CNMV alerta sobre el fraude de empresas a víctimas de chiringuitos financieros,CNMV,positive,negative,negative
1301331,La CNMV advierte sobre ocho 'chiringuitos financieros',CNMV,positive,negative,negative
1802192,China toma el mando del motor y desafía a un sector clave de España,China,positive,negative,negative
7498,El petróleo acelera su subida con su mayor rally en seis meses,petróleo,positive,negative,neutral
4291,La CNMV advierte sobre 13 'chiringuitos financieros',CNMV,positive,negative,negative
1114497,Cristiano Ronaldo evadió impuestos a través de una sociedad en un paraíso fiscal,Cristiano Ronaldo,positive,neutral,negative
1579204,Los fondos buitre se refuerzan con banqueros para crecer en España,fondos buitre,positive,negative,negative
1882555,Las eléctricas fraccionarán en los recibos de todo el año la subida retroactiva de la luz,eléctricas,positive,positive,positive
1107422,Sareb denuncia al fiscal irregularidades en la promotora del mayor rascacielos de Benidorm,Sareb,positive,negative,neutral
89561,Verizon se hace con el 25% de la plataforma digital Awesomeness TV,Verizon,positive,negative,neutral
1179950,La Justicia libra al Gobierno valenciano de indemnizar a Intu por paralizar 5 años su proyecto de centro comercial,Gobierno valenciano,positive,negative,neutral
1570097,El azulejo advierte a Soria del riesgo de deslocalización por los costes energéticos,azulejo,neutral,negative,neutral
1812380,Blackstone cierra la compra de Mivisa por 900 millones,Blackstone,positive,negative,neutral
3186280,Un fondo presiona a MásMóvil para que fuerce una mejora de la opa,Un fondo,positive,negative,neutral
339829,Mobalpa llega a España para desafiar a Ikea y Leroy Merlin,Mobalpa,positive,negative,neutral
1046342,Nueva ofensiva de Podemos contra las multinacionales: quiere obligar a todas a informar dónde pagan sus impuestos,Podemos,positive,negative,neutral
365969,Ryanair estudia comprar algunos aviones de la quebrada Thomas Cook,Ryanair,positive,negative,neutral
992287,Economía/Empresa.-PT solicita a la CMVM que suspenda la autorización a Sonaecom para adquirir acciones fuera de la bolsa,PT,positive,negative,neutral
3134229,Caixabank sube su exposición a las hipotecas IRPH hasta 6.000M tras absorber Bankia,Caixabank,positive,negative,neutral
1801175,Las grandes operadoras exploran una estrategia común ante ‘Android’,grandes operadoras,positive,negative,neutral
1257509,"Santander reclama a la OCDE que Google y Facebook paguen ""la parte justa de los impuestos""",Santander,positive,negative,neutral
1694126,La Fiscalía reclama 1.548 millones de fianza a la cúpula de Vitalia dentro del caso ERE,Fiscalía,positive,negative,neutral
6430404,Mutua sale del capital de CaixaBank para financiar su entrada en El Corte Inglés,Mutua,positive,negative,neutral
2825072,New Balance se reafirma en su ruptura con su distribuidor en España,New Balance,positive,negative,neutral
74898,Mutua compra el 8% de El Corte Inglés por 555 millones y toma el control de su aseguradora,Mutua,positive,negative,neutral
59079,Nazca Capital compra el 80% de Zunibal,Nazca Capital,positive,negative,neutral
161147,El Supremo ordena vigilancia policial para Forcadell hasta que declare,Supremo,positive,neutral,neutral
4783302,Tribunal abre la puerta para que Lozoya enfrente cargos desde su casa,Tribunal,positive,neutral,neutral
373789,Siemens se harta de Iberdrola y quiere comprarle su participación en Gamesa,Siemens,positive,negative,neutral
133263,"BBVA compra otro 9,95% del banco turco Garanti por 859 millones de euros",BBVA,positive,negative,neutral
5230201,Supera China a EUA como mayor receptor de inversión extranjera,China,positive,negative,neutral
4868185,Sheinbaum se suma a críticas contra Córdova: ya se quitaron la máscara,Sheinbaum,positive,neutral,neutral
611868,S&P pone en vigilancia negativa a Codere por su riesgo para refinanciar bonos,S&P,positive,negative,neutral
1836457,"Philip Morris agudiza la guerra de precios y baja Marlboro, Chesterfield y L&M",Philip Morris,positive,negative,neutral
5617677,Flybondi denunció a las autoridades aeronáuticas por que no aprueban sus itinerarios y El Palomar,Flybondi,positive,negative,neutral
671214,"Amancio Ortega compra el 5% de Enagás en la ampliación de capital por 281,6 millones",Amancio Ortega,positive,negative,neutral
320698,Amancio Ortega será el casero de Amazon,Amancio Ortega,positive,negative,neutral
1004428,Economía/Empresas.- La CE pide explicaciones a la distribuidora belga de gas Distrigas por obstaculizar la competencia,CE,positive,negative,neutral
309456,"Temblad energéticas, Tesla crea la 'batería' del mundo",Tesla,positive,negative,neutral
5848528,Grupo Argos anuncia que no participará en las OPA por Sura y Nutresa,Grupo Argos,positive,negative,neutral
1883714,IAG avanza en la venta de BMI Regional... pero no de bmibaby,IAG,positive,negative,neutral
1708908,Bankia reclama la deuda del Valencia CF a la fundación y también a la Generalitat,Bankia,positive,negative,neutral
759135,"Repsol lidera la captación de clientes en electricidad y bate a Iberdrola, Endesa y Naturgy",Repsol,positive,negative,neutral
1578063,Pablo Serratosa compra el 75% de Punt Mobles,Pablo Serratosa,positive,negative,neutral
6563,"La justicia gallega impide a Alcoa parar las cubas de San Cibrao, pero ve ""desproporcionada"" la intervención",justicia gallega,positive,negative,neutral
4304023,Popeyes se roba al mercadólogo de Burger King,Popeyes,positive,negative,neutral
1589034,Gas Natural se lleva la factura de la luz de Aguas de Valencia,Gas Natural,positive,negative,neutral
1171629,Los inversores piden planes de contingencia a CaixaBank y Sabadell para cambiar de sede,inversores,positive,negative,neutral
4739618,Así planea PC Componentes plantar cara a Amazon y El Corte Inglés después de haber aumentado su facturación un 15% en 2018,PC Componentes,positive,negative,neutral
155351,Orey iTrade cree que Liberbank puede ser absorbido,Orey iTrade,neutral,negative,neutral
305426,AQR Capital amplía el asedio bajista récord contra Cellnex,AQR Capital,positive,negative,neutral
982157,"Economía/Transportes.- Fomento puso sanciones por un total de 211,27 millones al transporte por carretera en 2005",Fomento,negative,negative,neutral
3301456,Manrique ningunea al primer accionista de Sacyr,Manrique,negative,negative,neutral
2560701,Amundi aconseja cautela en bolsa hasta la segunda mitad de 2022,Amundi,positive,negative,neutral
1697747,KPMG alerta de que las empresas no están preparadas para gestionar los impuestos indirectos,KPMG,positive,negative,neutral
373168,"La pulla de Deliveroo a Glovo: ""Queremos ser una empresa de comida, no repartiremos fármacos""",Deliveroo,negative,negative,neutral
6104035,"Europa, Estados Unidos y otros países han castigado a Rusia con un sinfín de sanciones, pero aún tienen más herramientas para machacar su economía",Europa,positive,neutral,neutral
315008,El impuesto digital prevé multas de hasta 400.000 euros por ocultar usuarios,impuesto digital,positive,negative,neutral
1367,La Audiencia propone sentar en el banquillo al expresidente de Urbas,Audiencia,neutral,negative,neutral
1283103,"El Gobierno acuerda el cierre ""definitivo""de las instalaciones de Castor",Gobierno,positive,negative,neutral
339687,Mercadona y Lidl crecen gracias al declive de Dia enfrascada en su peor crisis,Mercadona,positive,negative,neutral
3271142,Ibercaja ejecuta a Nostrum,Ibercaja,positive,negative,neutral
1457401,La CNMC amplía a Lafarge y Holcim su expediente contra las cementeras,CNMC,neutral,negative,neutral
1853094,Cinco autonomías tienen leyes para elevar el castigo fiscal al patrimonio,Cinco autonomías,positive,neutral,negative
1491806,"Dia notifica a la CNMC la compra de 160 tiendas a Eroski, entre ellas 6 en Extremadura, por 146 millones",Dia,positive,negative,neutral
3352093,La Audiencia Nacional da un tirón de orejas a los Raventós,Audiencia Nacional,positive,negative,neutral
88658,Los trabajadores votan 'no' a la propuesta de AUZSA,trabajadores,positive,negative,neutral
769417,La francesa SNCF empezará a competir con Renfe en los primeros meses de 2021,francesa SNCF,positive,negative,neutral
3221900,Mercadona y Lidl ganan terreno a Carrefour y a DIA,Mercadona,positive,negative,neutral
251859,CC OO y UGT de Euskadi llaman a secundar un paro de 15 minutos el 23 de marzo,CC OO,positive,negative,neutral
20643,Ryanair retiene el trono en el peor año de las aerolíneas,Ryanair,positive,negative,neutral
779749,La CNMC incoa expediente sancionador a Repsol por fijar precios a empresarios,CNMC,negative,negative,neutral
672273,"La fiscal concluye que el Banco de España y la CNMV intentaron ""desvirtuar"" el 'caso Bankia', pero ""esa pesadilla sucedió""",fiscal,neutral,neutral,neutral
479909,Iberdrola recurre y mantiene el pulso a Bankia por la salida a Bolsa,Iberdrola,positive,negative,neutral
1833166,Moody's alerta de la posible rebaja de la nota de ocho bancos griegos,Moody's,positive,negative,neutral
6345639,Sacyr reduce por debajo del 3% su participación en Repsol en el marco de su estrategia de desinversión,Sacyr,negative,negative,neutral
4972183,HBO Max: el desembarco más temido en la guerra del streaming,HBO Max,positive,negative,neutral
379959,Francia investiga un antiguo fondo de inversiones de Strauss-Kahn,Francia,positive,negative,neutral
813667,"SNCF competirá con Renfe en la línea Madrid-Levante, como pronto, a finales de 2021",SNCF,positive,negative,neutral
46557,Las TV pleitearán con la UEFA si castiga sin 'Champions' al Real Madrid y Barça,TV,negative,negative,neutral
494163,Exinterventor admite que parte del rescate a BFA fue para sanear Caja Madrid,Exinterventor,neutral,positive,neutral
510452,La fiscalía nipona presenta una nueva acusación formal contra Carlos Ghosn,fiscalía nipona,negative,neutral,neutral
1132662,"La CNMV multa con 45.000 euros a Gesiuris, gestora participada por Catalana Occidente",CNMV,negative,negative,neutral
286237,Bruselas pide una multa de 105.000 euros diarios por el retraso para aprobar la ley hipotecaria,Bruselas,negative,neutral,neutral
1721228,Las grandes empresas pagan dos veces menos intereses que las pymes,grandes empresas,positive,negative,neutral
4291876,Fortnite demanda a youtubers populares para aleccionar a los tramposos,Fortnite,positive,neutral,neutral
1796847,"GDF Suez vende su 5% en Gas Natural, que cae un 4% en bolsa",GDF Suez,positive,negative,neutral
1846177,Renatta&Go releva al ‘gourmet’ de Bimba y Lola en Madrid y se instala en el barrio de Salamanca,Renatta&Go,positive,negative,neutral
4561254,"Amazon acaba de lanzar Movian y Alkove, dos nuevas marcas propias de muebles para competir con Ikea",Amazon,positive,negative,neutral
214552,Zannier planta cara a CWF e introduce Kidiliz en España tras fichar a un ex Guess como nuevo director general,Zannier,positive,negative,neutral
1591075,El MAB asegura no tener constancia de la solicitud de preconcurso por parte de Gowex,MAB,negative,negative,neutral
622201,Iberdrola lleva a Siemens a los tribunales por nuevas desavenencias en la gestión de Gamesa,Iberdrola,positive,negative,neutral
5829553,Cofece investiga prácticas monopólicas en el mercado de futbolistas,Cofece,neutral,negative,neutral
4972375,Lidl duplica su capacidad logística en el territorio de Mercadona,Lidl,positive,negative,neutral
2776889,Twinner impulsa Foot on Mars: releva a Adidas en el centro de Tarragona,Twinner,positive,negative,neutral
1862207,CaixaBank descarta pujar por la CAM,CaixaBank,negative,negative,neutral
3239502,"Sol Daurella, en el foco: quiere el 39% de Coca-Cola sin opa",Sol Daurella,positive,negative,neutral
104552,Samsung adelanta en ventas a Apple en el segundo trimestre,Samsung,positive,negative,neutral
3094311,Florentino Pérez enseña el camino a Audasa: pide 5.300 millones en compensaciones a sus autopistas,Florentino Pérez,positive,negative,neutral
1458671,"El 'caso Rato' recae en el juez Andreu, que investiga las tarjetas 'black' y la OPV de Bankia",juez Andreu,positive,negative,neutral
4855199,Competencia investigará a los bancos por los avales del ICO,Competencia,positive,negative,neutral
154954,Gipuzkoa castiga las presiones en los procesos de licitación,Gipuzkoa,negative,negative,neutral
1895333,"Competencia multa a Mediapro en plena 'guerra del fútbol' por ""información engañosa""",Competencia,negative,negative,neutral
1762663,Los transportistas amenazan con una huelga indefinida en Navidad,transportistas,negative,negative,neutral
1151740,Los estibadores inician mañana una huelga de 48 horas en los puertos,estibadores,negative,negative,neutral
1174284,Bruselas acusa a Apple de abusos monopolísticos en su tienda de aplicaciones,Bruselas,negative,negative,neutral
5890247,EE.UU. golpea al consorcio del Nord Stream 2 y avisa de más sanciones a Rusia,EE.UU.,negative,negative,neutral
340869,Vodafone gana la subasta del espectro para 5G a Telefónica y Orange,Vodafone,positive,negative,neutral
1150951,Los taxistas denuncian hoy a Cabify por supuesta reventa de licencias de VTC,taxistas,negative,negative,neutral
56443,Un juzgado suspende el rescate a Plus Ultra y da cinco días para que lo justifique,Un juzgado,negative,negative,neutral
569055,Los sindicatos posponen las protestas en Amazon para favorecer la negociación,sindicatos,positive,positive,neutral
24682,Ark Investment supera a los titanes de Wall Street,Ark Investment,positive,negative,neutral
1290620,Ghosn defiende su inocencia y denuncia un complot de Nissan y la fiscalía japonesa,Ghosn,negative,negative,neutral
4054809,Zara roba el éxito de Pandora rompiendo récord de ventas con sus charms,Zara,positive,negative,neutral
53102,El índice Skew muestra los nervios de los inversores,índice Skew,neutral,negative,neutral
1831231,El Gobierno quiere que las grandes empresas con beneficios que prejubilen compensen al Estado,Gobierno,neutral,negative,neutral
251262,Los estibadores no llegan a un acuerdo con Fomento y mantienen los paros,estibadores,negative,negative,neutral
437758,Los taxistas iniciarán hoy sus movilizaciones en Madrid frente a sede de UGT,taxistas,positive,neutral,neutral
1197290,Estalla la guerra del pollo frito: la filipina Jollibee prepara su llegada a España este otoño,filipina Jollibee,positive,negative,neutral
135681,Gas Natural abrirá un arbitraje contra Colombia por la liquidación de Electricaribe,Gas Natural,negative,negative,neutral
2452595,El juez da la razón a Orcel y Santander le indemnizará con 68 millones pero se rechaza imputar a su cúpula,Orcel,positive,neutral,neutral
1227436,El Tesoro coloca 5.134 millones de euros en letras y cobra más a los inversores,Tesoro,positive,neutral,negative
541238,Cehat responde a los sindicatos y los acusa de desacreditar a los hoteleros,Cehat,negative,negative,neutral
601125,Spotify Premium desata la guerra y triplica su periodo gratuito para frenar a Amazon Music,Spotify Premium,positive,negative,positive
511264,Fridman advierte: o la opa sale adelante o es el adiós de Dia,opa,positive,negative,neutral
3096725,Orange compite con Telefónica con una oferta que combina móvil y ADSL,Orange,positive,negative,positive
3526915,Elon Musk quiere quitarle la marca Starlink a la empresa mexicana StarGroup,Elon Musk,positive,negative,neutral
33486,Volkswagen quiere superar a Tesla,Volkswagen,positive,negative,neutral
1851056,Apple consigue que Samsung retire su tableta de la feria de Berlín,Apple,positive,negative,neutral
23848,Toyota arrebata a Volkswagen el liderato mundial de ventas,Toyota,positive,negative,neutral
3934510,Zoom amenaza liderazgo de WhatsApp; Instagram cae entre los menores,Zoom,positive,negative,neutral
4311267,Naturgy se lo pone difícil a IFM: tensión en la semana decisiva,Naturgy,positive,negative,neutral
3520554,"Disney+ amenaza con restar valor a Netflix, que ahora debe ocuparse de Apple TV+",Disney+,positive,negative,neutral
695818,Vodafone excluye a Huawei en su red principal de 5G y le sacará del 4G tras invertir 200 millones,Vodafone,positive,negative,neutral
310128,Bankia desbanca al Popular como la entidad que más préstamos del ICO recibió en 2018,Bankia,positive,negative,neutral
3361276,La gran banca llama a una pyme para que le corrija las cuentas,gran banca,negative,positive,neutral
5612292,"Este argentino promete ganarle a la inflación con su app y ya le ""sacó"" 100 mil clientes a los bancos",Este argentino,positive,negative,neutral
778272,El Español ya es el tercer diario más leído en España tras superar a El Mundo en menos de cinco años de vida,Español,positive,negative,neutral
4626855,El 'streaming' está forzando a las 'majors' a abrazar un nuevo modelo de entretenimiento en el que los cines pierden terreno: Paramount es el último ejemplo,streaming',negative,negative,neutral
1703052,"Las sociedades mercantiles creadas en mayo suben un 10,1%, pero también se disuelven más empresas",sociedades mercantiles,positive,negative,neutral
3091480,La Audiencia Nacional investigará a Blesa por las preferentes,Audiencia Nacional,positive,neutral,neutral
1249945,MásMóvil superará antes de fin de año a Vodafone en líneas de banda ancha,MásMóvil,positive,negative,neutral
426639,La Audiencia Nacional juzgará a Globalia por fraude pero no sentará en el banquillo a Hidalgo,Audiencia Nacional,positive,negative,neutral
548739,Lufthansa supera a Ryanair en 2017 como compañía líder en Europa,Lufthansa,positive,negative,neutral
3426656,Orange TV ‘regala’ las series de Wuaki.tv para plantar cara a Telefónica y Vodafone,Orange TV,positive,negative,positive
1717878,Hacienda pide al Congreso que retenga los pagos al grupo del vicepresidente de la CEOE,Hacienda,neutral,neutral,neutral
5001061,Comcast le ganó la batalla a Fox y se quedará con Sky por US$ 39.000 millones,Comcast,positive,negative,neutral
4339828,El Estado estudia quedarse con el 40% de Air Europa,Estado,positive,negative,neutral
307501,Comcast desafía a Murdoch y formaliza su oferta de 25.159 millones por Sky,Sky,neutral,negative,neutral
663859,La Comisión Europea investiga a Amazon por prácticas contra la competencia,Comisión Europea,positive,negative,neutral
1826676,Lenovo se suma a la carrera por quitar mercado al iPad 2,Lenovo,positive,negative,neutral
1080593,Dominion se hace con los activos del grupo Abantia,Dominion,positive,negative,neutral
720547,Activistas ecologistas perturban la reapertura del aeropuerto de Orly de París,Activistas ecologistas,negative,negative,neutral
1151722,La CNMV intervino en Liberbank por la ausencia de informaciones negativas,CNMV,negative,negative,neutral
4833315,CaixaBank deja definitivamente atrás a Bankia tras la integración total,CaixaBank,positive,negative,neutral
710691,Iberia cederá rutas a Volotea para allanar la compra de Air Europa ante Competencia,Iberia,positive,positive,neutral
3205038,La CNMC revisará en tres meses la fórmula del fútbol de Telefónica,CNMC,neutral,neutral,neutral
3382553,Goldman Sachs logra salir de Vips con una venta al fondo ProA,Goldman Sachs,positive,negative,neutral
4291330,Facebook le dirá a los creadores cuánto dinero les quita Apple y Google,Facebook,positive,negative,neutral
3309491,Florentino Pérez busca 5.000 millones para vencer a Atlantia por Abertis,Florentino Pérez,positive,negative,neutral
3534282,Coca-Cola utiliza a Pepsi para mandar un mensaje de unión en esta Navidad,Coca-Cola,negative,negative,neutral
54993,Bit2Me se afianza con el fichaje de un ex directivo de Coinbase,Bit2Me,positive,neutral,neutral
1493791,"Guindos: si la CNMC sanciona a las petroleras es porque ""estará justificado""",CNMC,negative,negative,neutral
6125046,​Fifco incursiona en el negocio de las cafeterías,​Fifco,positive,neutral,neutral
3211448,Siemens valora crecer en Gamesa a costa de Iberdrola,Siemens,positive,negative,neutral
3211071,Baraka gana el primer punto a BBVA y Merlin en Madrid Nuevo Norte,Baraka,positive,negative,neutral
588341,Huawei acapara el 17 % de la venta mundial de móviles pese al veto de Trump,Huawei,positive,negative,neutral
1323210,El Sepblac pone el foco en la banca privada y en las operaciones online,Sepblac,neutral,neutral,neutral
452533,UGT registra huelga de 2 horas el 8 de marzo con cobertura de toda la jornada,UGT,neutral,negative,neutral
558771,La CNMV iguala los nuevos futuros sobre divisas de BME con los CFD,CNMV,neutral,neutral,neutral
1003247,Deustche Bank le recorta la recomendación a FCC,Deustche Bank,negative,negative,neutral
1031198,Mittal ficha a un hombre de hierro para vencer a Arcelor,Mittal,positive,negative,neutral
589484,"La CNMC multa a Telefónica, Vodafone, Vodafone Ono, Orange y Xfera por no suministrar ciertos datos",CNMC,negative,negative,neutral
3299797,Mercadona vence a Coca-Cola con sus bebidas Hacendado,Mercadona,positive,negative,neutral
3082500,Banco Madrid se desmarca de BPA: “Son dos entidades independientes”,Banco Madrid,negative,negative,neutral
1561,Homepod Mini: Apple renueva su altavoz inteligente para competir contra Google y Amazon,Apple,positive,negative,neutral
418654,"El CNMC multa con 1,8 millones a Halcón Viajes y Viajes Barceló",CNMC,negative,negative,neutral
64841,easyJet ampliará capital por 1.400 millones tras rechazar una opa de su rival Wizz Air,easyJet,positive,negative,neutral
3241112,"El anónimo Digi roba 18.000 clientes de Vodafone, Orange y Movistar",anónimo Digi,positive,negative,neutral
301818,Zara desbanca al Santander como marca más valiosa en el índice Brand Finance,Zara,positive,negative,neutral
66132,BBVA culmina en México el cambio de 'look' global al liquidar por completo Bancomer,BBVA,positive,negative,neutral
1020790,"La Mutua elude la estela de Mapfre: será ""fiel"" a su esencia",Mutua,positive,negative,neutral
4291843,Tinder copia a Netflix: se va a la guerra con Google,Tinder,negative,negative,neutral
3308335,Dos catalanes ‘desmontan’ a las marcas chinas del MWC,Dos catalanes,negative,negative,neutral
5922828,La patronal BusinessEurope alerta del impacto de las sanciones sobre las empresas que comercian con Rusia,patronal BusinessEurope,negative,negative,neutral
4012040,Telefónica y AT&T pagarán 8% más que Slim por espectro en 2019,Telefónica,negative,neutral,neutral
3129914,La ‘CNMC italiana’ inicia una investigación a McDonald’s paralizada en España desde 2019,‘CNMC italiana’,positive,negative,neutral
465425,Google y su redoble de tambores para vencer a Amazon en la nube,Google,positive,negative,neutral
5090078,El Supremo estima un recurso de Vodafone para no pagar Impuesto de Transmisiones Patrimoniales por el espectro,Supremo,positive,negative,neutral
136697,Diafarm desembarca en Italia con la toma de control de Colpharma,Diafarm,positive,negative,neutral
1880575,La acción directa ejercida por el subcontratista en insolvencias,subcontratista,neutral,neutral,neutral
426622,El BCE extiende su recomendación de no repartir dividendos hasta 2021,BCE,positive,negative,neutral
113565,Google lanza un órdago a Facebook,Google,positive,negative,neutral
1307801,La constructora ACR ficha al ex CEO de Testa para su consejo,constructora ACR,positive,negative,neutral
327881,Francia requisa un avión de Ryanair en Burdeos para exigir a la compañía la devolución de unas subvenciones ilegales,Francia,negative,negative,neutral
1796333,Los anglosajones superan a los bufetes españoles en Brasil,anglosajones,positive,negative,neutral
3407397,Bruselas instará el cierre de Iberpotash ante el Tribunal de Luxemburgo,Bruselas,neutral,negative,neutral
1867778,Cameron quiere que los accionistas veten los salarios de los ejecutivos,Cameron,neutral,negative,neutral
4545126,"Instagram lanza Reels, una herramienta de vídeos cortos para hacerle la competencia a TikTok",Instagram,positive,negative,neutral
5676903,CDMX calcula obtener hasta 200 mdp por impuesto a las apps,CDMX,positive,negative,neutral
4812282,Conducción autónoma: Apple compra por migajas una empresa en quiebra,Apple,positive,negative,neutral
966395,General Motors planea arrebatar a Tesla el liderazgo en los coches eléctricos,General Motors,positive,negative,neutral
705695,La Generalitat abre un nuevo expediente informativo a Cabify,Generalitat,negative,negative,neutral
1695353,"Marcelino Oreja: ""Hemos soportado mejor la crisis porque decidimos depender menos de la estructura bancaria convencional""",Marcelino Oreja,positive,negative,neutral
1856536,Barcelona arrebata la cita de cines europeos a Ámsterdam,Barcelona,positive,negative,neutral
158123,"La Audiencia Nacional investiga a Ron, Saracho y PwC por la quiebra de Popular",Audiencia Nacional,positive,negative,neutral
346483,El BCE examinará con lupa la fusión Deutsche-Commerzbank,BCE,positive,negative,neutral
111664,Goldman Sachs supera el 3% de Saeta Yield,Goldman Sachs,positive,negative,neutral
1593039,De Guindos no descarta que el FROB pida investigar operaciones de Catalunya Banc,FROB,neutral,negative,neutral
1800950,"Deusto entra en Madrid y competirá en la formación de ejecutivos con IESE, IE y Esade",Deusto,positive,positive,neutral
4234281,Ryanair y Vueling lideran el crecimiento en pasajeros,Ryanair,positive,negative,neutral
1802796,Nokia se ajusta para seguir siendo líder,Nokia,positive,negative,neutral
1591307,Técnicas Reunidas entra en el sector energético de Perú al adjudicarse una central por 176 millones,Técnicas Reunidas,positive,negative,neutral
